author,author_profile_url,date_of_review,image_num,num_of_comments,pageURL,rating,review_content,title,verified,votes_helpful,ranking,helpful_votes,total_review,visibility_status
sarjjlma,/gp/profile/amzn1.account.AGJU647TJCHYIOMZYAGNBOJBVXNQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 17, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,1.0 out of 5 stars,"3 of the 4 cans were dented, I didn't notice until I went to put them on my shelf.I had to throw them away.",Cans dented,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,1651870,21,38,Public
J,/gp/profile/amzn1.account.AGSDTWGBWNA5IRLRLX7FULNNPEXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 4, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"All 12 cans were in excellent shape with expiration dates in 2022.  The soup tastes good and took me back to my childhood, which is nice during our quarantine time!",All’s Good!,Flavor Name: Chicken with RiceSize: 10.5 Ounce (Pack of 12)Verified Purchase,,1607553,13,40,Public
Nonnie,/gp/profile/amzn1.account.AGSCXG3FXAJUREWP4ENMO3HUZGAQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 23, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,1.0 out of 5 stars,"Love the product, that's why we were trying to purchase a case of them but my order was ""lost"".  Hate that but they were prompt in issuing a credit.",Lost my order!,Flavor Name: Chicken GumboSize: 10.5 Ounce (Pack of 12)Verified Purchase,,891967,77,20,Public
Dave Roberson,/gp/profile/amzn1.account.AF4C3A2D5ORS7LP7NF6BVWTIFJ5A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 11, 2020",2,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,"Product arrived with eight cans (of twelve) damaged/dented.  Box used for shipping was not a sealed case of the soup, but a larger one that the cans apparently bounced in.  This is the first time any order has arrived damaged.",For your information...,Flavor Name: Beefy MushroomSize: 10.5 Ounce (Pack of 12)Verified Purchase,One person found this helpful,10386063,3,3,Public
Ronk1911,/gp/profile/amzn1.account.AF3RNZY63MGBAYVPDKXSTKDQPZYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 13, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,Glad to find this on Amazon since it has gotten more difficult to find in my local grocery store. My family uses this soup as a base for a few recipes and it is a long-time favorite.,Great soup as a sauce base for recipies,Flavor Name: Beefy MushroomSize: 10.5 Ounce (Pack of 12)Verified Purchase,,734065,331,25,Public
Jan Savko,/gp/profile/amzn1.account.AH5OK372JOXCSKBLZ7HJIWF6VAVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on April 12, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_19?ie=UTF8&pageNumber=19&reviewerType=all_reviews,5.0 out of 5 stars,I have always loved this soup since I was a kid and continue to enjoy it!,A great and hearty soup!!!!,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,2908496,8,38,Public
jeanbev,/gp/profile/amzn1.account.AF3TFH4M6HI7XWAAXFJW27VZBC3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 3, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,4.0 out of 5 stars,Content has way too much sodiumDid not like it,Great soup with too much sidium,Flavor Name: Homestyle Chicken NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,2 people found this helpful,3083731,50,80,Public
Angela Magara,/gp/profile/amzn1.account.AG5S3E4TDDUQWITTIO6TEJAWJ4IA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on October 26, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,2.0 out of 5 stars,"About 40% of the cans of soup were dented. The dents were deep. If it had been at a store, I would not have bought them.",Cans were deeply dented,Flavor Name: Homestyle Chicken NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,,33131250,3,34,Public
cookster,/gp/profile/amzn1.account.AFIGJIOL5AO2RAIE43XINUWGFODA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 12, 2019",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"no dents, that's always nice and the soup is tasty and very good quality....just what i wanted for those cold nights ahead... i'm older and don't like to cook much these days.","great soup, packaged well and great price.",Flavor Name: Chicken with RiceSize: 10.5 Ounce (Pack of 12)Verified Purchase,One person found this helpful,31872,477,377,Public
CaptnRon,/gp/profile/amzn1.account.AHO2PLHIPDRRS55Q2USBHRZF2BOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 8, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"Excellent taste, great for cooking, reasonably priced and....NO dented cans. - I'll be back..!",Factory Sealed with No Dented Cans,Flavor Name: Beefy MushroomSize: 10.5 Ounce (Pack of 12)Verified Purchase,,893689,17,31,Public
valerie,/gp/profile/amzn1.account.AGTNUY4WUJVR2WKON7PBCLEGEB2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on July 12, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,The item was good quanity. Local stores are sold out of soup. Due to corina virus this was perfect good for stocking up,Good price,Flavor Name: Homestyle Chicken NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,,885311,20,62,Public
Natalie St. Onge,/gp/profile/amzn1.account.AENNHIKALNZIZP6FIIBBMTI42AVQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on January 21, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,1.0 out of 5 stars,I received chicken with rice soup instead of vegetable beef.  One of the cans was leaking and many of the remaining cans were discolored and rusty.  I don't particularly want to eat the soup.,a failure,Flavor Name: Vegetable BeefSize: 10.5 Ounce (Pack of 12)Verified Purchase,2 people found this helpful,26375337,2,3,Public
Amazon Customer,/gp/profile/amzn1.account.AHBQO767A25PKZICTTPGOAQITYSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on November 27, 2018",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,Really like this line of soups!  Never been a Campbell’s soup fan but a friend made me a bowl of this and I was sold.  Broth is nice and noodles not mushy like the old Noodle soup.  Noodles are slim and light.  Serving is not generous unfortunately.,Love the light and slender noodles,Flavor Name: Homestyle Chicken NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,One person found this helpful,200562,146,108,Public
DAVID WILLIS,/gp/profile/amzn1.account.AEIRK2FASE4UAF5SL7KT24RVVI3A/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 3, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,"lAll likes, no dislikes. The best, thankyou.",One of my most favorite soups.,Flavor Name: Bean with BaconSize: 11.25 Ounce (Pack of 12)Verified Purchase,,1012500,14,86,Public
Don B,/gp/profile/amzn1.account.AGZ22G7TC6VBH5OHTQHLV4OUVLSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 5, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,5.0 out of 5 stars,Excellent in cooking dishes. Adds tastes and provides texture.,Cooking soup,Flavor Name: Beefy MushroomSize: 10.5 Ounce (Pack of 12)Verified Purchase,,409463,,,
Patricia Jollotta,/gp/profile/amzn1.account.AEOH67MPNGK65VATD37DR6ON3CQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on June 5, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews,4.0 out of 5 stars,He likes the taste but would rather have chicken noodle soup per his report CNS has more pasta in it so that is his favorite,Purchased for hubby,Flavor Name: Chicken Won TonSize: 10.5 Ounce (Pack of 12)Verified Purchase,One person found this helpful,3409504,4,34,Public
Dixie,/gp/profile/amzn1.account.AH4N4HJH74MEWSJZJU6EX34O325Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on December 24, 2020",2,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,2.0 out of 5 stars,They were very dented! Hope they are alright to use! 8 of them badly dented!,Damaged,Flavor Name: Beefy MushroomSize: 10.5 Ounce (Pack of 12)Verified Purchase,,115906,68,309,Public
Marcie,/gp/profile/amzn1.account.AFEAQRAWW3M6NTAJE7NHGTWWYMGA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 15, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,This is one of my favorite soups! A little bit more sodium than I prefer but I cut sodium down other ways to compensate.Thanks Campbell's! 😋🥣,Great Tasting Soup!,Flavor Name: Chicken with RiceSize: 10.5 Ounce (Pack of 12)Verified Purchase,,611658,19,74,Public
Amazon Customer,/gp/profile/amzn1.account.AF23G2CHFXQJ6YBQESSWYMUTXLJA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 29, 2021",1,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,1.0 out of 5 stars,Some of the soup cans were crushed up and dented. The box was fine but the cans were not. Actually SEVEN OUT OF TWELVE CANS WERE DAMAGED,Damaged cans.,Flavor Name: Chicken & StarsSize: 10.5 Ounce (Pack of 12)Verified Purchase,,178485,104,201,Public
Lynn,/gp/profile/amzn1.account.AEXU2475ZB2NLJHHFZ6NNJSREQCQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 2, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,Love it. Noticed some cans have more won tons than others.,Good service,Flavor Name: Chicken Won TonSize: 10.5 Ounce (Pack of 12)Verified Purchase,,11075879,9,15,Public
Douglas A.,/gp/profile/amzn1.account.AHMBSAM24FYXODRR44YKI3R6YVAA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 5, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,Excellent size for quick microwave and you're enjoying a meal!,HmmmGood!,Flavor Name: Homestyle Chicken NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,,271115,46,412,Public
V. Fox,/gp/profile/amzn1.account.AHYTNHL6PEOAPHR547JSW6J55DEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 2, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,"One can was dented, but remained sealed and still able to use.",One can was damaged.,Flavor Name: Chicken NoodleSize: 10.75 Ounce (Pack of 4)Verified Purchase,,849741,60,262,Public
Fran,/gp/profile/amzn1.account.AFC4YYUXETCOBEWJOUJSE3M6WRIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on September 18, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,Love this soup better than regular chicken noodle soup when you can get it always out of stock,Good soup,Flavor Name: Homestyle Chicken NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,,828681,119,288,Public
Guy,/gp/profile/amzn1.account.AF6VHFTDD3MM35FY73Z3UNTYEVQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on August 31, 2020",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,"If you like noodle soup without the little pieces of canned chicken, you’ll like this can of soup.",Quick relaxing bowl of soup.,Flavor Name: Double NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,One person found this helpful,600430,37,180,Public
Kandu karen,/gp/profile/amzn1.account.AHS7XW7YI6LGNVBA3QJZVT63AVLQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on February 16, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,I really like the texture and flavor . I had covid it helped my stomach .,Easy on the tummy.,Flavor Name: Homestyle Chicken NoodleSize: 10.5 Ounce (Pack of 12)Verified Purchase,,1981730,36,91,Public
Diane R. Morrison,/gp/profile/amzn1.account.AFYOW4SZIWJ6RY6FVKB7UCDKVT5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on March 21, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_21?ie=UTF8&pageNumber=21&reviewerType=all_reviews,5.0 out of 5 stars,Takes time to get but really good filled with food,Times time but worth the wait,Flavor Name: Vegetable BeefSize: 10.5 Ounce (Pack of 12)Verified Purchase,,4110201,6,36,Public
value man,/gp/profile/amzn1.account.AHA32MHP2Z3T3TYQBECAIPA5VWUA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,"Reviewed in the United States on May 10, 2021",0,,https://www.amazon.com/Campbells-Condensed-Vegetable-Beef-Soup-10-5/product-reviews/B071P9CD8N/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews,5.0 out of 5 stars,"First time buyer and will buy more,",Love the flavor,Flavor Name: Beefy MushroomSize: 10.5 Ounce (Pack of 12)Verified Purchase,,465711,37,193,Public
